회사명,거래소코드,회계년도,재고자산(*)(IFRS연결),매입채무(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),이자비용(IFRS연결),유형자산(*)(IFRS연결),자본(*)(IFRS연결),당기순이익(손실)(IFRS연결),연구개발비(IFRS연결)
소니드(주),060230,2013/12,6680870,11267552,926819,72119356,2774125,47611382,16511534,4544773,1994871
소니드(주),060230,2014/12,4667928,10761776,4005037,77093269,2800274,36697686,8287539,-12421816,4887036
소니드(주),060230,2015/12,4101038,5382137,-4523762,51241483,2359150,32016076,18226118,-6668592,3550493
소니드(주),060230,2016/12,4732238,6610921,2324953,46181471,1560434,29244674,20677403,-8649549,1939505
소니드(주),060230,2017/12,4397820,5745779,-2749027,43605386,2039324,32908934,22591727,-9347627,2261090
소니드(주),060230,2018/12,3841788,2866632,4562975,33437512,2771153,25922676,32448328,-2241908,1509661
소니드(주),060230,2019/12,3443255,3275665,8617601,36946795,1823326,25046828,55035326,-1000321,1647545
소프트캠프(주),210610,2011/12,,,,,,,,,
소프트캠프(주),210610,2012/12,,,,,,,,,
소프트캠프(주),210610,2013/12,,,,,,,,,
소프트캠프(주),210610,2014/12,,,,,,,,,
소프트캠프(주),210610,2015/12,,,,,,,,,
소프트캠프(주),210610,2016/12,,,,,,,,,
소프트캠프(주),258790,2016/12,,,,,,,,,
소프트캠프(주),258790,2017/12,,,,,,,,,
소프트캠프(주),210610,2017/12,,,,,,,,,
소프트캠프(주),210610,2018/12,,,,,,,,,
소프트캠프(주),258790,2018/12,,,,,,,,,
소프트캠프(주),258790,2019/12,36000,339305,6102142,19738974,81692,341453,9609441,627526,3005218
솔루스첨단소재(주),336370,2019/12,43435591,37283342,20949950,69994768,905118,212154531,140632109,4493419,567000
솔브레인홀딩스(주),036830,2011/12,61272257,25098885,17280840,481273343,7123385,233681974,225240406,6969976,17109994
솔브레인홀딩스(주),036830,2012/12,46447450,24024551,123486595,663609836,6766615,252722190,333355131,74177302,14114946
솔브레인홀딩스(주),036830,2013/12,26547716,17035961,122859754,635105676,4000138,309803769,388255347,62039520,14882422
솔브레인홀딩스(주),036830,2014/12,23679830,14190139,70666658,538585350,3453964,300270489,422008168,36427663,14196730
솔브레인홀딩스(주),036830,2015/12,32039246,20518696,120367947,627917401,3609256,320991221,492664385,80587128,14763521
솔브레인홀딩스(주),036830,2016/12,42390349,37869602,141861830,722520542,3571463,327750578,560973449,74520295,17012269
솔브레인홀딩스(주),036830,2017/12,47724020,39382644,112680737,775598356,4098065,309225013,649858949,43086344,20520145
솔브레인홀딩스(주),036830,2018/12,62244990,49604728,185742037,963424734,3722033,355060897,733787731,102956627,21267965
솔브레인홀딩스(주),036830,2019/12,66140319,42072117,195110977,1021271673,4518968,399182195,841668517,119290717,19695621
솔트웨어(주),328380,2019/12,,,,,,,,,
송원산업(주),004430,2011/12,182605000,29257000,19725000,628972000,23422000,421945000,275019000,10033000,0
송원산업(주),004430,2012/12,170999000,30551000,93999000,679637000,23125000,420962000,286716000,20459000,0
송원산업(주),004430,2013/12,182684000,38856000,59038000,692164000,18625000,426277000,306423000,22927000,0
송원산업(주),004430,2014/12,169014000,41453000,48315000,665498000,17883000,434604000,288627000,-13391000,0
송원산업(주),004430,2015/12,169123000,41726000,85539000,654421000,15518000,432496000,316413000,28645000,0
송원산업(주),004430,2016/12,155735000,49254000,100772000,694326000,11173000,431484000,354189000,42244000,0
송원산업(주),004430,2017/12,166641000,58762000,55062000,724853000,9902000,441721000,378127000,34706000,0
송원산업(주),004430,2018/12,201368000,55467000,58215000,788738000,10028000,439322000,411198000,37805000,0
송원산업(주),004430,2019/12,196996000,52176000,77982000,814340000,9335000,439452000,435581000,35008000,0
스탠다드펌(주),179280,2011/12,,,,,,,,,
스탠다드펌(주),179280,2012/12,,,,,,,,,
스탠다드펌(주),179280,2013/12,,,,,,,,,
스탠다드펌(주),179280,2014/12,,,,,,,,,
스튜디오드래곤(주),253450,2016/12,0,5775641,-12428600,154446744,853039,1227433,136109511,8142776,0
스튜디오드래곤(주),253450,2017/12,1294640,6067885,-7177964,286788568,1736571,1062140,368443485,23846968,0
스튜디오드래곤(주),253450,2018/12,578330,19574054,-29054649,379606273,116315,986259,401285512,35833522,0
스튜디오드래곤(주),253450,2019/12,0,18423573,-12176096,468660678,493769,1207542,428250192,26424613,0
시그네틱스(주),033170,2011/12,,,,,,,,,
시그네틱스(주),033170,2012/12,,,,,,,,,
시그네틱스(주),033170,2013/12,,,,,,,,,
시그네틱스(주),033170,2014/12,,,,,,,,,
시그네틱스(주),033170,2015/12,14424145,14415912,31587418,209093609,601084,148290773,168205249,-3708552,0
시그네틱스(주),033170,2016/12,28146747,30303822,4217523,215682537,596310,148461407,163130904,-5873240,0
시그네틱스(주),033170,2017/12,21388579,23866635,41570671,265632653,758276,149852543,167650457,1615860,0
시그네틱스(주),033170,2018/12,20008504,20104811,18312481,250232556,816894,135610230,147330821,-6230358,0
시그네틱스(주),033170,2019/12,14352977,16990822,13036106,218775440,542478,106360140,136462243,-22949225,0
신대양제지(주),016590,2011/12,32101566,9853014,24684946,394569405,6074878,271627951,225476802,11954191,0
신대양제지(주),016590,2012/12,22323079,8050760,75201508,361199678,5426888,269685177,256447673,29198916,0
신대양제지(주),016590,2013/12,22690810,9680662,18489118,338016025,2644268,272199574,260118789,13027565,0
신대양제지(주),016590,2014/12,22680963,7019853,41894838,327026155,2370313,263072055,274123155,16423727,0
신대양제지(주),016590,2015/12,19242214,7783801,20637713,319572698,1565959,244951686,253997793,-23453091,0
신대양제지(주),016590,2016/12,16142394,7432195,-1880244,252519997,902376,219172212,264923439,16988254,0
신대양제지(주),016590,2017/12,41715229,18079135,19125411,512805673,3298562,529568969,415555377,27163787,0
신대양제지(주),016590,2018/12,40005235,10750549,137275758,709355685,4593035,534345489,506486570,98437570,0
신대양제지(주),016590,2019/12,33828253,10260035,104387373,646815209,2679003,517638585,573785937,72267792,0
신라교역(주),004970,2011/12,43209387,22964338,10144536,321468327,466981,100934548,343682545,29461654,0
신라교역(주),004970,2012/12,44563017,32503121,47542666,438250218,993488,96707210,397384085,69491280,0
신라교역(주),004970,2013/12,42503090,37561938,-9833761,331546665,1118817,92268124,411834758,26274962,0
신라교역(주),004970,2014/12,32225413,26960017,13708615,259470413,1118640,87953943,424821342,15902119,0
신라교역(주),004970,2015/12,33385461,28485981,-24611490,291677275,904690,79017639,437292871,16748654,0
신라교역(주),004970,2016/12,31713648,35204954,8940609,304666752,462670,75293409,458553635,27731421,0
신라교역(주),004970,2017/12,29428802,40871126,36870452,413095667,314520,71942352,479598682,26512622,0
신라교역(주),004970,2018/12,36784421,32076365,-3054582,355250226,244136,139020597,509796546,40403429,0
신라교역(주),004970,2019/12,36588817,26792935,-684536,369645831,863211,138843640,518131278,10313816,0
신라섬유(주),001000,2011/12,,,,,,,,,
신라섬유(주),001000,2012/12,,,,,,,,,
신라섬유(주),001000,2013/12,,,,,,,,,
신라섬유(주),001000,2014/12,,,,,,,,,
신라섬유(주),001000,2015/12,,,,,,,,,
신라섬유(주),001000,2016/12,,,,,,,,,
신라섬유(주),001000,2017/12,,,,,,,,,
신라섬유(주),001000,2018/12,,,,,,,,,
신라섬유(주),001000,2019/12,,,,,,,,,
신라에스지(주),025870,2011/12,,,,,,,,,
신라에스지(주),025870,2012/12,,,,,,,,,
신라에스지(주),025870,2013/12,18036027,2652130,1999617,62060003,900298,12669900,19280697,356769,130
신라에스지(주),025870,2014/12,19577050,2367327,-2039654,76509343,842186,13265887,19118583,382056,0
신라에스지(주),025870,2015/12,8554919,1181764,10836730,58640714,746927,12491644,16320420,-3051009,0
신라에스지(주),025870,2016/12,10032964,1888009,1124370,80468999,643208,15857553,16280402,359646,0
신라에스지(주),025870,2017/12,12828787,2140424,-1676944,81988875,633690,15718666,15939140,237422,0
신라에스지(주),025870,2018/12,12445945,1704792,954435,72509021,846269,16176110,14474506,-1793376,11520
신라에스지(주),025870,2019/12,11860592,1384319,5458361,89400350,939139,15848534,15853859,726138,20983
신라젠(주),215600,2011/12,,,,,,,,,
신라젠(주),215600,2012/12,,,,,,,,,
신라젠(주),215600,2013/12,,,,,,,,,
신라젠(주),215600,2014/12,0,0,-17126244,2085871,9768586,1253454,47356705,-2477889,0
신라젠(주),215600,2015/12,0,0,-22387351,1809857,7869234,1768481,86935318,-55853787,0
신라젠(주),215600,2016/12,0,0,-197977105,5292318,5109443,1875489,207971487,-74037961,0
신라젠(주),215600,2017/12,0,0,33829313,6864849,3605579,1557896,201947240,-57020832,0
신라젠(주),215600,2018/12,0,0,-48426046,7712025,512434,1493324,165087906,-56236181,0
신라젠(주),215600,2019/12,0,0,-6537975,9068581,5450138,1889333,60992529,-113199973,0
신성델타테크(주),065350,2011/12,15547810,48843357,2031712,354576390,4572231,154789296,94342939,-4238463,2313456
신성델타테크(주),065350,2012/12,14900422,39221634,13317518,323139219,4725262,142240506,95097404,3020778,2057054
신성델타테크(주),065350,2013/12,12658483,37638637,5904946,315540782,4279654,142520744,100374606,6672848,2370725
신성델타테크(주),065350,2014/12,13589085,39880659,4571994,296429999,4157159,148281908,98735853,2146239,3322442
신성델타테크(주),065350,2015/12,17308599,51747017,27285241,379284313,5225536,165026804,102447494,4397133,5349892
신성델타테크(주),065350,2016/12,20901844,62691592,8932682,394613663,4669691,167298721,100600975,1001290,5442217
신성델타테크(주),065350,2017/12,21503081,68720248,24271921,464770982,4304591,167080772,118095695,12380226,4979365
신성델타테크(주),065350,2018/12,20012483,53535900,18290046,437052443,4704988,168260487,120848799,4030996,5362174
신성델타테크(주),065350,2019/12,26432278,49550213,6445856,453654136,5057313,166648975,133804559,5282427,3745456
신세계건설(주),034300,2011/12,,,,,,,,,
신세계건설(주),034300,2012/12,,,,,,,,,
신세계건설(주),034300,2013/12,,,,,,,,,
신세계건설(주),034300,2014/12,,,,,,,,,
신세계건설(주),034300,2015/12,,,,,,,,,
신세계건설(주),034300,2016/12,,,,,,,,,
신세계건설(주),034300,2017/12,,,,,,,,,
신세계건설(주),034300,2018/12,,,,,,,,,
신세계건설(주),034300,2019/12,,,,,,,,,
신송홀딩스(주),006880,2011/12,9940509,11945755,7519798,148439295,1055635,35641118,113926561,6534486,156
신송홀딩스(주),006880,2012/12,13961204,13019401,12888693,165981138,709715,36680457,125095106,9362181,1853
신송홀딩스(주),006880,2013/12,15180929,25702503,6009495,272532506,506614,39995180,157200115,9405148,157112
신송홀딩스(주),006880,2014/12,16055832,13293153,812052,234650989,571955,48607092,159346810,3464886,191456
신송홀딩스(주),006880,2015/12,15212485,7568372,16106581,228564198,565661,52250601,160013758,2053998,137798
신송홀딩스(주),006880,2016/12,11179270,9745782,-5112946,206895556,956521,49879645,146476808,-12398502,131962
신송홀딩스(주),006880,2017/12,7982614,29269461,-15793685,291761499,752625,57886003,139152217,-8240874,144668
신송홀딩스(주),006880,2018/12,8170953,6136986,14262949,163341580,1220256,51390001,125054974,-13912828,137503
신송홀딩스(주),006880,2019/12,14187474,25924414,-6548040,263013507,2026321,17328506,90642356,-34342178,6614
신신제약(주),002800,2011/12,,,,,,,,,
신신제약(주),002800,2012/12,,,,,,,,,
신신제약(주),002800,2013/12,,,,,,,,,
신신제약(주),002800,2014/12,,,,,,,,,
신신제약(주),002800,2015/12,,,,,,,,,
신신제약(주),002800,2016/12,,,,,,,,,
신신제약(주),002800,2017/12,6523794,6934595,4568531,61732958,288891,28715005,52313340,3532402,138940
신신제약(주),002800,2018/12,9497620,7273087,774241,63719957,206154,58260957,54654643,2809312,160147
신신제약(주),002800,2019/12,12965631,6070756,-4505635,67854562,247613,79851354,56370860,2023675,575905
신원종합개발(주),017000,2011/12,,,,,,,,,
신원종합개발(주),017000,2012/12,,,,,,,,,
신원종합개발(주),017000,2013/12,,,,,,,,,
신원종합개발(주),017000,2014/12,,,,,,,,,
신원종합개발(주),017000,2015/12,,,,,,,,,
신원종합개발(주),017000,2016/12,,,,,,,,,
신원종합개발(주),017000,2017/12,47839115,36317873,1081676,195826621,379142,757649,64286195,13724428,0
신원종합개발(주),017000,2018/12,49888164,35268940,-5010304,220624518,645667,666306,75427347,10931240,0
신원종합개발(주),017000,2019/12,31052898,24019009,28682254,256456728,2583828,510277,86054306,12733307,0
신일전자(주),002700,2011/12,11603319,9053493,5332749,81162730,1447321,3609172,19468675,1277365,149780
신일전자(주),002700,2012/12,6914597,11619844,8898974,90868659,1422476,2514150,27138385,1124488,0
신일전자(주),002700,2013/12,9510970,14773637,5904302,120192386,470487,16017367,34090039,6924706,0
신일전자(주),002700,2014/12,17830606,14740527,-14755712,114279079,581842,23088200,52434431,-1740200,0
신일전자(주),002700,2015/12,14588511,16821193,-4505425,107385562,645551,23048040,45899915,-8280848,0
신일전자(주),002700,2016/12,12114887,16429992,7982819,124454060,511493,21838123,49652728,3759432,0
신일전자(주),002700,2017/12,,,,,,,,,
신일전자(주),002700,2018/12,,,,,,,,,
신일전자(주),002700,2019/12,,,,,,,,,
신일제약(주),012790,2011/12,,,,,,,,,
신일제약(주),012790,2012/12,,,,,,,,,
신일제약(주),012790,2013/12,,,,,,,,,
신일제약(주),012790,2014/12,,,,,,,,,
신일제약(주),012790,2015/12,,,,,,,,,
신일제약(주),012790,2016/12,,,,,,,,,
신일제약(주),012790,2017/12,,,,,,,,,
신일제약(주),012790,2018/12,,,,,,,,,
신일제약(주),012790,2019/12,,,,,,,,,
신풍,002870,2011/12,14443858,15857927,-1698754,120953675,1406307,81655303,107178633,-7593276,0
신풍,002870,2012/12,13093632,10534502,-8425089,121452034,1683713,78182814,91972180,-14055259,0
신풍,002870,2013/12,14256703,10295131,-1334126,144982582,695872,74971458,81259889,-8244950,0
신풍,002870,2014/12,20043905,10506985,-15968150,108183384,353970,74936336,58787893,-18623251,0
신풍,002870,2015/12,14384816,7511150,-11837874,111453803,418967,59343544,40994360,-14304556,0
신풍,002870,2016/12,10200935,10393817,7129675,128631038,308778,52496099,41327541,1158620,0
신풍,002870,2017/12,15429954,11048409,601101,144277002,320722,55273994,44107329,800026,0
신풍,002870,2018/12,17154120,6069655,13997698,154107822,401317,50086807,52228855,8661346,0
신풍,002870,2019/12,11164752,5026560,17508724,156878425,293836,21482060,68897851,19541026,0
신풍제약(주),019170,2011/12,40728181,22583118,28726636,229693072,8346067,148971451,179860423,24863205,4823106
신풍제약(주),019170,2012/12,45276141,25056341,30792490,221169380,7802229,161574736,188725656,14338531,6272638
신풍제약(주),019170,2013/12,43467364,21600133,11453530,215962840,7540638,161697213,190785324,5485452,3585036
신풍제약(주),019170,2014/12,43946482,19466566,-48157,220291938,7580779,159941355,191514375,3354194,5751315
신풍제약(주),019170,2015/12,45429423,17194764,9890504,195950486,6543387,152192209,194861351,1476678,9136637
신풍제약(주),019170,2016/12,42206896,15904980,18959223,194147338,5358686,144268730,216848813,-18598233,6386456
신풍제약(주),019170,2017/12,46929277,25175260,10148040,184998400,4478276,138192046,210112752,920179,4625718
신풍제약(주),019170,2018/12,44937943,21163837,32054460,187389168,4280685,130504647,207482216,2813654,4869822
신풍제약(주),019170,2019/12,49025537,18373184,19350540,189721696,4114724,130942363,209128225,5394987,5966503
신화인터텍(주),056700,2011/12,59337986,38584512,51226079,319943285,15899163,132205641,76920369,-32377986,0
신화인터텍(주),056700,2012/12,36336266,25268136,39362123,283793832,13482929,118332578,71857892,-12049619,1900924
신화인터텍(주),056700,2013/12,30168306,30417680,21455081,234281812,7606123,117956961,78074518,1071138,3518863
신화인터텍(주),056700,2014/12,26444128,32092110,52290672,207685222,6004378,135229073,84382738,7813481,2621222
신화인터텍(주),056700,2015/12,22550273,24431332,14393103,190188642,3095174,122370034,93801958,-4021453,5143812
신화인터텍(주),056700,2016/12,25927390,24939354,18540877,215490469,1923014,120942756,97628729,3897366,4076484
신화인터텍(주),056700,2017/12,24595197,20364012,5878695,176568859,1895381,115565951,92830686,-2398151,4474919
신화인터텍(주),056700,2018/12,28982824,17120511,-4970882,177577489,2359008,113459319,87098553,-5126285,3610858
신화인터텍(주),056700,2019/12,23923690,19783059,33841327,254429113,2189867,100052256,96587543,9472696,5929341
신흥에스이씨(주),243840,2011/12,,,,,,,,,
신흥에스이씨(주),243840,2012/12,,,,,,,,,
신흥에스이씨(주),243840,2013/12,,,,,,,,,
신흥에스이씨(주),243840,2014/12,5187894,2330546,9195095,77712665,306746,45115995,39841060,4725286,994235
신흥에스이씨(주),243840,2015/12,6786600,7280026,-999774,76673333,477318,51194959,40995116,1253214,1380615
신흥에스이씨(주),243840,2016/12,7216941,8137921,17333356,100094144,776930,67932399,45887586,4477569,1509340
신흥에스이씨(주),243840,2017/12,8676104,17616258,9551489,133136215,1315211,86517656,69755419,5750243,1638526
신흥에스이씨(주),243840,2018/12,19023486,23825379,5117015,215388514,2094022,157384738,83940192,9620250,4747188
신흥에스이씨(주),243840,2019/12,21866458,17269450,20266209,239492755,4503133,192919161,101530419,16029010,2270509
쌍용건설(주),012650,2011/12,55041153,304305352,78238089,1823469864,48698963,35762421,300585411,-145192094,1910000
쌍용건설(주),012650,2012/12,118795982,293637648,339037591,1721291419,66624739,44351739,-127083413,-413370054,1492000
쌍용건설(주),012650,2013/12,39179533,280017551,-256052472,1654994955,39016304,37259354,-542969367,-608297040,1790000
쌍용씨앤이(주),003410,2011/12,137278716,221624574,116977071,1855119414,102874968,2269258969,1123336235,-36409278,8502037
쌍용씨앤이(주),003410,2012/12,180362878,238707928,204847562,1991040326,98974572,2276463993,1152382851,39630734,8741933
쌍용씨앤이(주),003410,2013/12,130048696,195862703,254109045,2060729706,80916406,2300160551,1196035450,44142442,9180586
쌍용씨앤이(주),003410,2014/12,130656835,187998420,277594606,2020704533,60402372,2271514241,1283362547,103046791,8271786
쌍용씨앤이(주),003410,2015/12,112242357,160493371,274164553,2092899079,43014258,2216827140,1348260472,77052940,8867276
쌍용씨앤이(주),003410,2016/12,86776102,148563096,196734831,2059716936,26750560,2108079140,1814024059,175111077,6334103
쌍용씨앤이(주),003410,2017/12,108823768,142464311,298323830,1517139637,24350849,2204590587,2021065477,301222758,5513746
쌍용씨앤이(주),003410,2018/12,117099909,113599935,315983958,1509985105,28637366,2182654979,1979598359,146995091,4474286
쌍용씨앤이(주),003410,2019/12,129452250,106786182,365978000,1538480683,32722913,2154376276,1802502739,131557147,4989705
쌍용자동차(주),003620,2011/12,262698975,264418716,197966683,2787680195,10136853,1038957046,906062636,-112802429,17541439
쌍용자동차(주),003620,2012/12,269034085,380259503,145630587,2874145561,8821539,1051401751,800662716,-105926820,14176234
쌍용자동차(주),003620,2013/12,280900829,456011418,274110457,3484870546,8732427,1084153627,884197864,-2397791,18321478
쌍용자동차(주),003620,2014/12,260679204,367063797,68153166,3326589426,1149266,1173736394,777383966,-50918592,19898965
쌍용자동차(주),003620,2015/12,247673244,432432183,201547229,3390065197,1320189,1187844823,717055178,-61942174,15830768
쌍용자동차(주),003620,2016/12,204979632,482391330,244369118,3628536546,806938,1199006450,812693926,58102501,15535921
쌍용자동차(주),003620,2017/12,228374429,526482552,204375561,3494637644,918941,1239703951,775154924,-65821199,19616836
쌍용자동차(주),003620,2018/12,228612470,534943259,177123093,3704793546,963968,1228125718,693288420,-61838227,13882448
쌍용자동차(주),003620,2019/12,226131073,477370219,-25473159,3623882266,5029231,1142262329,403123557,-341364140,12291122
쌍용정보통신(주),010280,2011/12,8082675,34762733,-20869506,224450339,218080,1494418,39357488,4574754,140166
쌍용정보통신(주),010280,2012/12,3868853,48520104,19026670,196491282,171576,1171377,43737010,4993286,250203
쌍용정보통신(주),010280,2013/12,5719444,41256049,4363456,185137548,67307,1245489,47205303,3067551,223885
쌍용정보통신(주),010280,2014/12,2977173,32102718,8042237,179994282,116048,1069494,34531877,-11015508,410073
쌍용정보통신(주),010280,2015/12,6366540,35454390,-17467859,182475891,133857,1710532,28981502,-5877503,662615
쌍용정보통신(주),010280,2016/12,2467952,34164356,-8578166,219554946,284081,2107514,28519598,-1811994,648593
쌍용정보통신(주),010280,2017/12,2665629,24572678,10476128,146075534,98025,1829706,26564589,-5120556,0
쌍용정보통신(주),010280,2018/12,2685804,16734035,19264047,123316260,177420,1403801,44086970,17695621,0
쌍용정보통신(주),010280,2019/12,316798,15093232,12153809,108259896,68555,2298099,44323738,1308564,0
써니전자(주),004770,2011/12,9103509,3345187,-3089912,27011294,889684,13949263,19627404,-5682426,1008825
써니전자(주),004770,2012/12,8329592,2716867,-3517095,26449568,927129,7856737,18514040,-6442315,1057218
써니전자(주),004770,2013/12,6053047,1915891,-779324,25561721,545376,7056220,14694998,-3866465,342918
써니전자(주),004770,2014/12,4438768,1579581,2514821,26032659,259167,7550290,25877209,-737649,400804
써니전자(주),004770,2015/12,4050342,1958318,3120597,23185583,279296,6576566,28123395,2079070,372229
써니전자(주),004770,2016/12,3678925,1370839,3197750,20833879,474032,6272813,35475643,1090101,457876
써니전자(주),004770,2017/12,3001368,1020164,1199933,18693165,29238,5504655,38294393,1035405,365126
써니전자(주),004770,2018/12,2646209,959014,1016851,18683985,323052,5209614,42118496,3790431,338438
써니전자(주),004770,2019/12,3521009,1756019,5356312,25615579,460851,5438440,53879294,614760,350086
씨비아이(주),013720,2011/12,,,,,,,,,
씨비아이(주),013720,2012/12,,,,,,,,,
씨비아이(주),013720,2013/12,,,,,,,,,
씨비아이(주),013720,2014/12,,,,,,,,,
씨비아이(주),013720,2015/12,,,,,,,,,
씨비아이(주),013720,2016/12,,,,,,,,,
씨비아이(주),013720,2017/12,,,,,,,,,
씨비아이(주),013720,2018/12,,,,,,,,,
씨비아이(주),013720,2019/12,,,,,,,,,
씨아이에스(주),144630,2011/12,,,,,,,,,
씨아이에스(주),144630,2012/12,,,,,,,,,
씨아이에스(주),144630,2013/12,,,,,,,,,
씨아이에스(주),144630,2014/12,,,,,,,,,
씨아이에스(주),144630,2015/12,8028183,3308170,2334098,14385508,67565,11857441,25801724,1568146,395005
씨아이에스(주),222080,2015/12,,,,,,,,,
씨아이에스(주),222080,2016/12,,,,,,,,,
씨아이에스(주),222080,2017/12,24873129,25224128,-10135674,26122124,53554,10791397,47184013,-7505798,871228
씨아이에스(주),222080,2018/12,92400077,28019217,-25299942,43594446,573430,21838077,38674747,-8379273,801685
씨아이에스(주),222080,2019/12,,,,,,,,,
씨앤지하이테크(주),264660,2011/12,,,,,,,,,
씨앤지하이테크(주),264660,2012/12,,,,,,,,,
씨앤지하이테크(주),264660,2013/12,,,,,,,,,
씨앤지하이테크(주),264660,2014/12,,,,,,,,,
씨앤지하이테크(주),264660,2015/12,,,,,,,,,
씨앤지하이테크(주),264660,2016/12,,,,,,,,,
씨앤지하이테크(주),264660,2017/12,,,,,,,,,
씨앤지하이테크(주),264660,2018/12,,,,,,,,,
씨앤지하이테크(주),264660,2019/12,,,,,,,,,
씨앤티85(주),056730,2011/12,2665148,3164102,8712767,42683378,953248,1662911,30988738,2844431,999235
씨앤티85(주),056730,2012/12,6282408,969760,-3691253,19320217,736035,19906527,27606342,-3954081,1047705
씨앤티85(주),056730,2013/12,4191331,2943773,-810061,15285108,997034,19561111,9732284,-17790508,804247
씨앤티85(주),056730,2014/12,2542082,777090,-1775992,6132574,1091637,18021101,8307689,-6863407,343064
씨앤티85(주),056730,2015/12,0,1036115,-4323765,18838071,992087,17084036,17758963,-10291042,29217
씨앤티85(주),056730,2016/12,,,,,,,,,
씨앤티85(주),056730,2017/12,8923066,114915,-20340589,17293995,3872995,7110086,32772455,-21521311,306087
씨앤티85(주),056730,2018/12,2010225,138885,-1072921,15491234,2335621,7877706,31210022,-20677632,36067
씨앤티85(주),056730,2019/12,75495,37000,-2497717,7220575,2878986,6553498,-3134807,-31395316,9732
씨에스베어링(주),297090,2011/12,,,,,,,,,
씨에스베어링(주),297090,2012/12,,,,,,,,,
씨에스베어링(주),297090,2013/12,,,,,,,,,
씨에스베어링(주),297090,2014/12,,,,,,,,,
씨에스베어링(주),297090,2015/12,,,,,,,,,
씨에스베어링(주),297090,2016/12,,,,,,,,,
씨에스베어링(주),297090,2017/12,,,,,,,,,
씨에스베어링(주),297090,2018/12,,,,,,,,,
씨에스베어링(주),297090,2019/12,12885967,12598457,8461285,102573702,892675,57306111,45235104,6096348,923255
씨에스윈드(주),112610,2011/12,73296180,35830972,-5647531,182342953,4512581,120039984,111181299,1018266,0
씨에스윈드(주),112610,2012/12,48813056,26030163,57723873,317920475,8028500,120692081,115285421,14217281,0
씨에스윈드(주),112610,2013/12,46654123,15385886,37907158,296487690,4302812,114708092,136183718,26861127,0
씨에스윈드(주),112610,2014/12,53441351,14382307,46848744,329233141,1687357,110635656,297504149,57143163,0
씨에스윈드(주),112610,2015/12,77979161,24878244,-19849639,297142616,708020,116615436,325684462,21382774,0
씨에스윈드(주),112610,2016/12,54149523,23241208,48828129,311217961,916211,118824401,298629137,-17243618,0
씨에스윈드(주),112610,2017/12,65115331,15354517,-3078057,312226959,1121963,149151122,301878272,38951796,0
씨에스윈드(주),112610,2018/12,148059336,59057769,-20528787,502207596,4848784,176022377,318515263,7055959,0
씨에스윈드(주),112610,2019/12,118941642,91521796,85674845,799390727,10590598,227849489,369834047,34682367,0
씨유테크(주),376290,2011/12,,,,,,,,,
씨유테크(주),376290,2012/12,,,,,,,,,
씨유테크(주),376290,2013/12,,,,,,,,,
씨유테크(주),376290,2014/12,,,,,,,,,
씨유테크(주),376290,2015/12,,,,,,,,,
씨유테크(주),376290,2016/12,,,,,,,,,
씨유테크(주),376290,2017/12,,,,,,,,,
씨유테크(주),376290,2018/12,,,,,,,,,
씨유테크(주),376290,2019/12,,,,,,,,,
씨제이(주),001040,2011/12,1338204012,857107193,569688953,13271073391,219265078,7359253700,7564033559,736148645,42322052
씨제이(주),001040,2012/12,1481140301,1190114737,1562979394,17628388035,336285917,8170125269,8384058189,570256610,47539227
씨제이(주),001040,2013/12,1293816082,1198161316,1476476541,18851698863,325446522,8833246209,8600945342,322608337,45319483
씨제이(주),001040,2014/12,1421771573,1302361117,1760986073,19572301244,333856927,9108937572,9069874509,508633144,42427906
씨제이(주),001040,2015/12,1495391511,1398350609,2295614169,21166707211,287447416,9475638230,9863456028,551115547,55313523
씨제이(주),001040,2016/12,1699383558,1762992046,2091748639,23954197397,291006464,10372814813,11254449703,569823382,59560918
씨제이(주),001040,2017/12,1733006295,2034998735,2240404302,26898599989,317622467,11492884161,11992168809,1137728417,57743357
씨제이(주),001040,2018/12,2023661340,2088316945,1541092351,29523435477,368553636,12970204923,12521810245,880027278,49770826
씨제이(주),001040,2019/12,2549025328,2743572555,3864576582,33779706665,667759640,13517262358,14615084935,323842817,47897320
씨제이대한통운(주),000120,2011/12,14577497,188482127,111199423,2587848423,49665990,1509101286,2264692626,80994345,30000
씨제이대한통운(주),000120,2012/12,13555180,186445040,116918518,2773220576,40615064,1623205266,2328062550,69571921,0
씨제이대한통운(주),000120,2013/12,14854492,341668380,-92575916,3795045156,59877952,1816461640,2248207446,-60061094,0
씨제이대한통운(주),000120,2014/12,9665212,322851896,259803712,4560087295,65708374,1793168810,2280660483,59451740,0
씨제이대한통운(주),000120,2015/12,9904924,390689710,171874165,5055766404,53170441,1772594157,2371705068,48984004,0
씨제이대한통운(주),000120,2016/12,15248404,587109362,208404672,6081945642,50726292,2036542847,2739265218,68210131,0
씨제이대한통운(주),000120,2017/12,15658455,700583305,246413341,7110391208,55337175,2429542803,2782737758,38887844,0
씨제이대한통운(주),000120,2018/12,21224162,823066860,61914216,9219680477,85667884,3306401976,3130737840,66600069,0
씨제이대한통운(주),000120,2019/12,22859293,867577340,849229006,10415108626,128158224,3518957880,3655245272,50889855,0
